timestamp,function,elapsed_time(ms)
270919455,Frame_Frame_ExtractORB,14.187500
270919456,Tracking_GrabImageMonocular_Frame,14.732291
270919456,Tracking_Track_PreintegrateIMU,0.062500
270919473,Tracking_GrabImageMonocular_Track,16.782813
270919473,System_TrackMonocular_GrabImageMonocular,31.742188
270919473,System_TrackMonocular,32.695834
270919479,ORBextractor_ExtractORB_ComputePyramid,0.909895
270919486,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.827084
270919492,ORBextractor_ExtractORB_computeDescriptors,6.219792
270919492,Frame_Frame_ExtractORB,14.103125
270919493,Tracking_GrabImageMonocular_Frame,14.625520
270919493,Tracking_Track_PreintegrateIMU,0.058333
270919503,Tracking_GrabImageMonocular_Track,10.033334
270919503,System_TrackMonocular_GrabImageMonocular,24.920313
270919503,System_TrackMonocular,26.001563
270919509,ORBextractor_ExtractORB_ComputePyramid,0.837500
270919516,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.661459
270919522,ORBextractor_ExtractORB_computeDescriptors,6.493750
270919522,Frame_Frame_ExtractORB,14.119270
270919523,Tracking_GrabImageMonocular_Frame,14.641666
270919523,Tracking_Track_PreintegrateIMU,0.056250
270919523,Tracking_GrabImageMonocular_Track,0.710416
270919523,System_TrackMonocular_GrabImageMonocular,15.555208
270919523,System_TrackMonocular,16.527604
270919529,ORBextractor_ExtractORB_ComputePyramid,0.902083
270919536,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.466146
270919542,ORBextractor_ExtractORB_computeDescriptors,6.206250
270919542,Frame_Frame_ExtractORB,13.703646
270919543,Tracking_GrabImageMonocular_Frame,14.229688
270919543,Tracking_Track_PreintegrateIMU,0.063021
270919560,Tracking_GrabImageMonocular_Track,17.559375
270919560,System_TrackMonocular_GrabImageMonocular,32.030208
270919560,System_TrackMonocular,33.109375
270919566,ORBextractor_ExtractORB_ComputePyramid,0.832292
270919573,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.250000
270919579,ORBextractor_ExtractORB_computeDescriptors,6.346875
270919579,Frame_Frame_ExtractORB,13.548437
270919580,Tracking_GrabImageMonocular_Frame,14.111980
270919580,Tracking_Track_PreintegrateIMU,0.065104
270919596,Tracking_GrabImageMonocular_Track,16.481771
270919596,System_TrackMonocular_GrabImageMonocular,30.825521
270919596,System_TrackMonocular,31.773958
270919602,ORBextractor_ExtractORB_ComputePyramid,0.841146
270919608,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.247917
270919615,ORBextractor_ExtractORB_computeDescriptors,6.235417
270919615,Frame_Frame_ExtractORB,13.486979
270919615,Tracking_GrabImageMonocular_Frame,14.008854
270919615,Tracking_Track_PreintegrateIMU,0.060417
270919631,Tracking_GrabImageMonocular_Track,16.164062
270919631,System_TrackMonocular_GrabImageMonocular,30.403646
270919631,System_TrackMonocular,31.374479
270919637,ORBextractor_ExtractORB_ComputePyramid,0.828125
270919644,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.279166
270919650,ORBextractor_ExtractORB_computeDescriptors,6.174479
270919650,Frame_Frame_ExtractORB,13.417188
270919650,Tracking_GrabImageMonocular_Frame,13.972916
270919650,Tracking_Track_PreintegrateIMU,0.061459
270919665,Tracking_GrabImageMonocular_Track,14.793230
270919665,System_TrackMonocular_GrabImageMonocular,28.997395
270919665,System_TrackMonocular,29.948438
270919672,ORBextractor_ExtractORB_ComputePyramid,0.918750
270919679,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.417187
270919685,ORBextractor_ExtractORB_computeDescriptors,6.158854
270919685,Frame_Frame_ExtractORB,13.636979
270919685,Tracking_GrabImageMonocular_Frame,14.172396
270919685,Tracking_Track_PreintegrateIMU,0.062500
270919702,Tracking_GrabImageMonocular_Track,16.414063
270919702,System_TrackMonocular_GrabImageMonocular,30.856250
270919702,System_TrackMonocular,31.982292
270919709,ORBextractor_ExtractORB_ComputePyramid,0.943750
270919715,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.479167
270919723,ORBextractor_ExtractORB_computeDescriptors,7.345833
270919723,Frame_Frame_ExtractORB,15.014583
270919724,Tracking_GrabImageMonocular_Frame,16.170313
270919724,Tracking_Track_PreintegrateIMU,0.115105
270919734,Tracking_GrabImageMonocular_Track,9.628125
270919734,System_TrackMonocular_GrabImageMonocular,26.118750
270919734,System_TrackMonocular,27.285938
270919741,ORBextractor_ExtractORB_ComputePyramid,1.134375
270919748,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.265104
270919756,ORBextractor_ExtractORB_computeDescriptors,8.007813
270919756,Frame_Frame_ExtractORB,15.541667
270919756,Tracking_GrabImageMonocular_Frame,16.152084
270919756,Tracking_Track_PreintegrateIMU,0.073958
270919757,Tracking_GrabImageMonocular_Track,0.784896
270919757,System_TrackMonocular_GrabImageMonocular,17.314584
270919757,System_TrackMonocular,18.601563
270919764,ORBextractor_ExtractORB_ComputePyramid,0.958333
270919770,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.120313
270919778,ORBextractor_ExtractORB_computeDescriptors,8.095312
270919778,Frame_Frame_ExtractORB,15.316666
270919779,Tracking_GrabImageMonocular_Frame,15.869792
270919779,Tracking_Track_PreintegrateIMU,0.072916
270919795,Tracking_GrabImageMonocular_Track,16.731250
270919795,System_TrackMonocular_GrabImageMonocular,32.847917
270919795,System_TrackMonocular,33.894791
270919802,ORBextractor_ExtractORB_ComputePyramid,0.942708
270919809,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.562500
270919818,ORBextractor_ExtractORB_computeDescriptors,8.836980
270919818,Frame_Frame_ExtractORB,16.509375
270919818,Tracking_GrabImageMonocular_Frame,17.153125
270919818,Tracking_Track_PreintegrateIMU,0.090625
270919838,Tracking_GrabImageMonocular_Track,19.402604
270919838,System_TrackMonocular_GrabImageMonocular,36.865104
270919838,System_TrackMonocular,37.965625
270919846,ORBextractor_ExtractORB_ComputePyramid,0.942188
270919852,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.282292
270919859,ORBextractor_ExtractORB_computeDescriptors,7.216146
270919859,Frame_Frame_ExtractORB,14.622917
270919860,Tracking_GrabImageMonocular_Frame,15.230730
270919860,Tracking_Track_PreintegrateIMU,0.086979
270919873,Tracking_GrabImageMonocular_Track,12.554167
270919873,System_TrackMonocular_GrabImageMonocular,28.091145
270919873,System_TrackMonocular,29.376562
270919879,ORBextractor_ExtractORB_ComputePyramid,0.893229
270919885,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.159896
270919891,ORBextractor_ExtractORB_computeDescriptors,6.222396
270919892,Frame_Frame_ExtractORB,13.419792
270919892,Tracking_GrabImageMonocular_Frame,13.942188
270919892,Tracking_Track_PreintegrateIMU,0.064063
270919904,Tracking_GrabImageMonocular_Track,12.164063
270919904,System_TrackMonocular_GrabImageMonocular,26.348438
270919904,System_TrackMonocular,27.372396
270919911,ORBextractor_ExtractORB_ComputePyramid,0.900000
270919917,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,5.852604
270919923,ORBextractor_ExtractORB_computeDescriptors,6.539584
270919923,Frame_Frame_ExtractORB,13.458333
270919924,Tracking_GrabImageMonocular_Frame,13.994270
270919924,Tracking_Track_PreintegrateIMU,0.063021
270919936,Tracking_GrabImageMonocular_Track,11.752604
270919936,System_TrackMonocular_GrabImageMonocular,26.005729
270919936,System_TrackMonocular,27.067709
270919942,ORBextractor_ExtractORB_ComputePyramid,1.002604
270919949,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.014062
270919956,ORBextractor_ExtractORB_computeDescriptors,6.955208
270919956,Frame_Frame_ExtractORB,15.126562
270919957,Tracking_GrabImageMonocular_Frame,15.717709
270919957,Tracking_Track_PreintegrateIMU,0.065625
270919973,Tracking_GrabImageMonocular_Track,16.243750
270919973,System_TrackMonocular_GrabImageMonocular,32.214062
270919973,System_TrackMonocular,33.261458
270919980,ORBextractor_ExtractORB_ComputePyramid,1.030208
270919987,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.260417
270919995,ORBextractor_ExtractORB_computeDescriptors,7.513541
270919995,Frame_Frame_ExtractORB,15.972917
270919996,Tracking_GrabImageMonocular_Frame,16.578646
270919996,Tracking_Track_PreintegrateIMU,0.070313
270920011,Tracking_GrabImageMonocular_Track,14.844791
270920011,System_TrackMonocular_GrabImageMonocular,31.663021
270920011,System_TrackMonocular,32.722396
270920018,ORBextractor_ExtractORB_ComputePyramid,0.943230
270920025,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.839583
270920033,ORBextractor_ExtractORB_computeDescriptors,7.988542
270920033,Frame_Frame_ExtractORB,15.913021
270920034,Tracking_GrabImageMonocular_Frame,16.495833
270920034,Tracking_Track_PreintegrateIMU,0.071354
270920053,Tracking_GrabImageMonocular_Track,19.450521
270920053,System_TrackMonocular_GrabImageMonocular,36.267187
270920053,System_TrackMonocular,37.687500
270920061,ORBextractor_ExtractORB_ComputePyramid,0.946354
270920068,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.585938
270920077,ORBextractor_ExtractORB_computeDescriptors,8.561979
270920077,Frame_Frame_ExtractORB,17.256250
270920078,Tracking_GrabImageMonocular_Frame,17.872395
270920078,Tracking_Track_PreintegrateIMU,0.129688
270920096,Tracking_GrabImageMonocular_Track,18.085938
270920096,System_TrackMonocular_GrabImageMonocular,36.306250
270920096,System_TrackMonocular,37.567708
270920105,ORBextractor_ExtractORB_ComputePyramid,0.944792
270920112,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.162500
270920120,ORBextractor_ExtractORB_computeDescriptors,7.972396
270920120,Frame_Frame_ExtractORB,16.259896
270920121,Tracking_GrabImageMonocular_Frame,16.873438
270920121,Tracking_Track_PreintegrateIMU,0.066667
270920133,Tracking_GrabImageMonocular_Track,12.026042
270920133,System_TrackMonocular_GrabImageMonocular,29.202604
270920133,System_TrackMonocular,30.384896
270920139,ORBextractor_ExtractORB_ComputePyramid,0.929167
270920146,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.138542
270920155,ORBextractor_ExtractORB_computeDescriptors,9.043229
270920155,Frame_Frame_ExtractORB,17.243750
270920156,Tracking_GrabImageMonocular_Frame,17.806250
270920156,Tracking_Track_PreintegrateIMU,0.062500
270920170,Tracking_GrabImageMonocular_Track,13.817708
270920170,System_TrackMonocular_GrabImageMonocular,31.865625
270920170,System_TrackMonocular,32.842187
270920177,ORBextractor_ExtractORB_ComputePyramid,0.921354
270920184,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.850000
270920191,ORBextractor_ExtractORB_computeDescriptors,6.701042
270920191,Frame_Frame_ExtractORB,14.592708
270920191,Tracking_GrabImageMonocular_Frame,15.146354
270920191,Tracking_Track_PreintegrateIMU,0.064062
270920198,Tracking_GrabImageMonocular_Track,6.641667
270920198,System_TrackMonocular_GrabImageMonocular,22.112500
270920198,System_TrackMonocular,23.485416
270920204,ORBextractor_ExtractORB_ComputePyramid,0.869271
270920211,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.943750
270920217,ORBextractor_ExtractORB_computeDescriptors,6.253125
270920217,Frame_Frame_ExtractORB,14.190104
270920218,Tracking_GrabImageMonocular_Frame,14.715625
270920218,Tracking_Track_PreintegrateIMU,0.063021
270920218,Tracking_GrabImageMonocular_Track,0.752083
270920219,System_TrackMonocular_GrabImageMonocular,15.688021
270920219,System_TrackMonocular,16.639063
270920232,ORBextractor_ExtractORB_ComputePyramid,0.850521
270920239,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,6.769791
270920245,ORBextractor_ExtractORB_computeDescriptors,6.258333
270920245,Frame_Frame_ExtractORB,13.996354
270920245,Tracking_GrabImageMonocular_Frame,14.523437
270920245,Tracking_Track_PreintegrateIMU,0.058854
270920264,Tracking_GrabImageMonocular_Track,18.565625
270920264,System_TrackMonocular_GrabImageMonocular,33.284896
270920264,System_TrackMonocular,34.132292
270920270,ORBextractor_ExtractORB_ComputePyramid,0.868229
270920278,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,7.617709
270920285,ORBextractor_ExtractORB_computeDescriptors,7.613541
270920285,Frame_Frame_ExtractORB,16.224480
270920286,Tracking_GrabImageMonocular_Frame,16.810417
270920286,Tracking_Track_PreintegrateIMU,0.067187
270920312,Tracking_GrabImageMonocular_Track,25.921875
270920312,System_TrackMonocular_GrabImageMonocular,42.970834
270920312,System_TrackMonocular,43.942187
270920319,ORBextractor_ExtractORB_ComputePyramid,0.995833
270920329,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.216146
270920338,ORBextractor_ExtractORB_computeDescriptors,9.178645
270920338,Frame_Frame_ExtractORB,19.569271
270920338,Tracking_GrabImageMonocular_Frame,20.222917
270920339,Tracking_Track_PreintegrateIMU,0.073958
270920363,Tracking_GrabImageMonocular_Track,24.030208
270920363,System_TrackMonocular_GrabImageMonocular,44.547916
270920363,System_TrackMonocular,45.768229
270920376,ORBextractor_ExtractORB_ComputePyramid,1.184896
270920385,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.729687
270920393,ORBextractor_ExtractORB_computeDescriptors,8.343750
270920393,Frame_Frame_ExtractORB,18.449480
270920394,Tracking_GrabImageMonocular_Frame,19.078125
270920394,Tracking_Track_PreintegrateIMU,0.124479
270920407,Tracking_GrabImageMonocular_Track,13.009896
270920407,System_TrackMonocular_GrabImageMonocular,32.473958
270920407,System_TrackMonocular,36.770312
270920415,ORBextractor_ExtractORB_ComputePyramid,1.003125
270920424,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.079167
270920434,ORBextractor_ExtractORB_computeDescriptors,10.278646
270920434,Frame_Frame_ExtractORB,20.502083
270920435,Tracking_GrabImageMonocular_Frame,21.118230
270920435,Tracking_Track_PreintegrateIMU,0.067188
270920436,Tracking_GrabImageMonocular_Track,0.900000
270920436,System_TrackMonocular_GrabImageMonocular,22.314062
270920436,System_TrackMonocular,23.746354
270920442,ORBextractor_ExtractORB_ComputePyramid,0.931250
270920451,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.669271
270920460,ORBextractor_ExtractORB_computeDescriptors,8.672916
270920460,Frame_Frame_ExtractORB,18.420833
270920460,Tracking_GrabImageMonocular_Frame,19.029687
270920460,Tracking_Track_PreintegrateIMU,0.069792
270920487,Tracking_GrabImageMonocular_Track,26.948437
270920487,System_TrackMonocular_GrabImageMonocular,46.248959
270920487,System_TrackMonocular,47.341145
270920496,ORBextractor_ExtractORB_ComputePyramid,1.023438
270920505,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.721875
270920513,ORBextractor_ExtractORB_computeDescriptors,7.883333
270920513,Frame_Frame_ExtractORB,18.772916
270920514,Tracking_GrabImageMonocular_Frame,19.497917
270920514,Tracking_Track_PreintegrateIMU,0.096354
270920541,Tracking_GrabImageMonocular_Track,26.400000
270920541,System_TrackMonocular_GrabImageMonocular,46.248958
270920541,System_TrackMonocular,47.531771
270920548,ORBextractor_ExtractORB_ComputePyramid,1.052604
270920558,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.792708
270920567,ORBextractor_ExtractORB_computeDescriptors,8.880729
270920567,Frame_Frame_ExtractORB,19.886979
270920567,Tracking_GrabImageMonocular_Frame,20.498437
270920567,Tracking_Track_PreintegrateIMU,0.128125
270920592,Tracking_GrabImageMonocular_Track,24.855208
270920592,System_TrackMonocular_GrabImageMonocular,45.633854
270920592,System_TrackMonocular,46.830729
270920599,ORBextractor_ExtractORB_ComputePyramid,0.966666
270920609,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.281771
270920618,ORBextractor_ExtractORB_computeDescriptors,8.946354
270920618,Frame_Frame_ExtractORB,19.434375
270920619,Tracking_GrabImageMonocular_Frame,20.074479
270920619,Tracking_Track_PreintegrateIMU,0.077604
270920639,Tracking_GrabImageMonocular_Track,20.627083
270920639,System_TrackMonocular_GrabImageMonocular,40.985938
270920639,System_TrackMonocular,42.191146
270920651,ORBextractor_ExtractORB_ComputePyramid,0.934375
270920660,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.055208
270920668,ORBextractor_ExtractORB_computeDescriptors,7.125000
270920668,Frame_Frame_ExtractORB,17.320313
270920668,Tracking_GrabImageMonocular_Frame,17.921355
270920668,Tracking_Track_PreintegrateIMU,0.113542
270920680,Tracking_GrabImageMonocular_Track,11.661980
270920680,System_TrackMonocular_GrabImageMonocular,29.899479
270920680,System_TrackMonocular,32.923958
270920686,ORBextractor_ExtractORB_ComputePyramid,0.863542
270920695,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.657813
270920702,ORBextractor_ExtractORB_computeDescriptors,6.767187
270920702,Frame_Frame_ExtractORB,16.450000
270920703,Tracking_GrabImageMonocular_Frame,17.007291
270920703,Tracking_Track_PreintegrateIMU,0.061980
270920703,Tracking_GrabImageMonocular_Track,0.788542
270920703,System_TrackMonocular_GrabImageMonocular,18.005209
270920703,System_TrackMonocular,19.097396
270920711,ORBextractor_ExtractORB_ComputePyramid,0.957292
270920719,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.528125
270920726,ORBextractor_ExtractORB_computeDescriptors,6.486458
270920726,Frame_Frame_ExtractORB,16.117187
270920727,Tracking_GrabImageMonocular_Frame,16.680209
270920727,Tracking_Track_PreintegrateIMU,0.060417
270920744,Tracking_GrabImageMonocular_Track,17.641146
270920744,System_TrackMonocular_GrabImageMonocular,34.608854
270920744,System_TrackMonocular,36.659375
270920750,ORBextractor_ExtractORB_ComputePyramid,0.842708
270920759,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.439583
270920765,ORBextractor_ExtractORB_computeDescriptors,6.476041
270920765,Frame_Frame_ExtractORB,15.893229
270920766,Tracking_GrabImageMonocular_Frame,16.476563
270920766,Tracking_Track_PreintegrateIMU,0.064583
270920783,Tracking_GrabImageMonocular_Track,17.529167
270920784,System_TrackMonocular_GrabImageMonocular,34.259375
270920784,System_TrackMonocular,35.251562
270920790,ORBextractor_ExtractORB_ComputePyramid,0.978646
270920799,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.190625
270920808,ORBextractor_ExtractORB_computeDescriptors,8.409895
270920808,Frame_Frame_ExtractORB,18.775521
270920809,Tracking_GrabImageMonocular_Frame,19.434375
270920809,Tracking_Track_PreintegrateIMU,0.067188
270920832,Tracking_GrabImageMonocular_Track,23.626042
270920832,System_TrackMonocular_GrabImageMonocular,43.321354
270920832,System_TrackMonocular,44.356771
270920840,ORBextractor_ExtractORB_ComputePyramid,1.047396
270920850,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.838021
270920857,ORBextractor_ExtractORB_computeDescriptors,7.670833
270920857,Frame_Frame_ExtractORB,18.745833
270920858,Tracking_GrabImageMonocular_Frame,19.372916
270920858,Tracking_Track_PreintegrateIMU,0.126562
270920879,Tracking_GrabImageMonocular_Track,20.869792
270920879,System_TrackMonocular_GrabImageMonocular,40.525521
270920879,System_TrackMonocular,41.750521
270920886,ORBextractor_ExtractORB_ComputePyramid,0.956250
270920896,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.882813
270920905,ORBextractor_ExtractORB_computeDescriptors,8.969792
270920905,Frame_Frame_ExtractORB,19.960417
270920905,Tracking_GrabImageMonocular_Frame,20.578646
270920906,Tracking_Track_PreintegrateIMU,0.069792
270920925,Tracking_GrabImageMonocular_Track,19.836459
270920925,System_TrackMonocular_GrabImageMonocular,40.687500
270920925,System_TrackMonocular,41.799479
270920933,ORBextractor_ExtractORB_ComputePyramid,0.898958
270920943,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,10.042187
270920950,ORBextractor_ExtractORB_computeDescriptors,7.357292
270920950,Frame_Frame_ExtractORB,18.464062
270920951,Tracking_GrabImageMonocular_Frame,19.221354
270920951,Tracking_Track_PreintegrateIMU,0.095312
270920971,Tracking_GrabImageMonocular_Track,20.348437
270920971,System_TrackMonocular_GrabImageMonocular,39.915625
270920971,System_TrackMonocular,41.523438
270920979,ORBextractor_ExtractORB_ComputePyramid,0.982813
270920990,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,10.528125
270920998,ORBextractor_ExtractORB_computeDescriptors,7.834896
270920998,Frame_Frame_ExtractORB,19.495312
270920998,Tracking_GrabImageMonocular_Frame,20.134896
270920998,Tracking_Track_PreintegrateIMU,0.134895
270921018,Tracking_GrabImageMonocular_Track,19.913541
270921018,System_TrackMonocular_GrabImageMonocular,40.367187
270921018,System_TrackMonocular,41.767188
270921026,ORBextractor_ExtractORB_ComputePyramid,0.980208
270921037,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,10.413542
270921045,ORBextractor_ExtractORB_computeDescriptors,8.514063
270921045,Frame_Frame_ExtractORB,20.090625
270921046,Tracking_GrabImageMonocular_Frame,20.702604
270921046,Tracking_Track_PreintegrateIMU,0.068750
270921069,Tracking_GrabImageMonocular_Track,22.804167
270921069,System_TrackMonocular_GrabImageMonocular,43.820833
270921069,System_TrackMonocular,45.152605
270921076,ORBextractor_ExtractORB_ComputePyramid,0.987500
270921087,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,10.614584
270921096,ORBextractor_ExtractORB_computeDescriptors,9.717708
270921096,Frame_Frame_ExtractORB,21.475520
270921097,Tracking_GrabImageMonocular_Frame,22.189062
270921097,Tracking_Track_PreintegrateIMU,0.148437
270921120,Tracking_GrabImageMonocular_Track,22.644271
270921120,System_TrackMonocular_GrabImageMonocular,45.145312
270921120,System_TrackMonocular,46.337500
270921129,ORBextractor_ExtractORB_ComputePyramid,1.056250
270921140,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,10.978646
270921148,ORBextractor_ExtractORB_computeDescriptors,8.086979
270921148,Frame_Frame_ExtractORB,20.333854
270921149,Tracking_GrabImageMonocular_Frame,21.075521
270921149,Tracking_Track_PreintegrateIMU,0.064063
270921173,Tracking_GrabImageMonocular_Track,23.663542
270921173,System_TrackMonocular_GrabImageMonocular,45.114063
270921173,System_TrackMonocular,46.707292
270921182,ORBextractor_ExtractORB_ComputePyramid,0.960417
270921192,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.550521
270921199,ORBextractor_ExtractORB_computeDescriptors,7.766667
270921199,Frame_Frame_ExtractORB,18.422917
270921200,Tracking_GrabImageMonocular_Frame,19.061979
270921200,Tracking_Track_PreintegrateIMU,0.117187
270921217,Tracking_GrabImageMonocular_Track,17.331771
270921218,System_TrackMonocular_GrabImageMonocular,36.741666
270921218,System_TrackMonocular,39.694271
270921224,ORBextractor_ExtractORB_ComputePyramid,1.114583
270921234,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.498958
270921240,ORBextractor_ExtractORB_computeDescriptors,6.580729
270921240,Frame_Frame_ExtractORB,17.335416
270921241,Tracking_GrabImageMonocular_Frame,17.995312
270921241,Tracking_Track_PreintegrateIMU,0.070833
270921258,Tracking_GrabImageMonocular_Track,16.755208
270921258,System_TrackMonocular_GrabImageMonocular,34.995833
270921258,System_TrackMonocular,36.000521
270921264,ORBextractor_ExtractORB_ComputePyramid,0.896354
270921273,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.763542
270921280,ORBextractor_ExtractORB_computeDescriptors,6.977083
270921280,Frame_Frame_ExtractORB,16.767708
270921281,Tracking_GrabImageMonocular_Frame,17.345834
270921281,Tracking_Track_PreintegrateIMU,0.065625
270921297,Tracking_GrabImageMonocular_Track,15.831770
270921297,System_TrackMonocular_GrabImageMonocular,33.411458
270921297,System_TrackMonocular,34.456771
270921303,ORBextractor_ExtractORB_ComputePyramid,0.828645
270921312,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.793750
270921318,ORBextractor_ExtractORB_computeDescriptors,6.206250
270921318,Frame_Frame_ExtractORB,15.957812
270921319,Tracking_GrabImageMonocular_Frame,16.509895
270921319,Tracking_Track_PreintegrateIMU,0.058855
270921335,Tracking_GrabImageMonocular_Track,15.961980
270921335,System_TrackMonocular_GrabImageMonocular,32.717708
270921335,System_TrackMonocular,34.177084
270921342,ORBextractor_ExtractORB_ComputePyramid,0.835417
270921351,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.548437
270921357,ORBextractor_ExtractORB_computeDescriptors,6.233854
270921357,Frame_Frame_ExtractORB,15.744271
270921358,Tracking_GrabImageMonocular_Frame,16.335937
270921358,Tracking_Track_PreintegrateIMU,0.063542
270921374,Tracking_GrabImageMonocular_Track,16.036458
270921374,System_TrackMonocular_GrabImageMonocular,32.609896
270921374,System_TrackMonocular,34.195313
270921380,ORBextractor_ExtractORB_ComputePyramid,0.874479
270921389,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.629687
270921395,ORBextractor_ExtractORB_computeDescriptors,6.266146
270921395,Frame_Frame_ExtractORB,15.906771
270921396,Tracking_GrabImageMonocular_Frame,16.472917
270921396,Tracking_Track_PreintegrateIMU,0.109375
270921412,Tracking_GrabImageMonocular_Track,15.964584
270921412,System_TrackMonocular_GrabImageMonocular,32.672396
270921412,System_TrackMonocular,33.665104
270921419,ORBextractor_ExtractORB_ComputePyramid,0.847916
270921427,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.668230
270921434,ORBextractor_ExtractORB_computeDescriptors,6.274479
270921434,Frame_Frame_ExtractORB,15.919271
270921434,Tracking_GrabImageMonocular_Frame,16.457291
270921434,Tracking_Track_PreintegrateIMU,0.058854
270921451,Tracking_GrabImageMonocular_Track,16.416667
270921451,System_TrackMonocular_GrabImageMonocular,33.121354
270921451,System_TrackMonocular,34.257812
270921457,ORBextractor_ExtractORB_ComputePyramid,0.854167
270921466,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.465625
270921472,ORBextractor_ExtractORB_computeDescriptors,6.504688
270921472,Frame_Frame_ExtractORB,15.964062
270921473,Tracking_GrabImageMonocular_Frame,16.543230
270921473,Tracking_Track_PreintegrateIMU,0.063542
270921489,Tracking_GrabImageMonocular_Track,16.381250
270921489,System_TrackMonocular_GrabImageMonocular,33.213021
270921489,System_TrackMonocular,34.320312
270921497,ORBextractor_ExtractORB_ComputePyramid,0.933333
270921507,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,9.270833
270921513,ORBextractor_ExtractORB_computeDescriptors,6.266146
270921513,Frame_Frame_ExtractORB,16.651563
270921514,Tracking_GrabImageMonocular_Frame,17.223438
270921514,Tracking_Track_PreintegrateIMU,0.062500
270921530,Tracking_GrabImageMonocular_Track,16.018750
270921530,System_TrackMonocular_GrabImageMonocular,33.577083
270921530,System_TrackMonocular,35.044792
270921538,ORBextractor_ExtractORB_ComputePyramid,0.853125
270921547,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.617709
270921554,ORBextractor_ExtractORB_computeDescriptors,7.471354
270921554,Frame_Frame_ExtractORB,17.082812
270921555,Tracking_GrabImageMonocular_Frame,17.645833
270921555,Tracking_Track_PreintegrateIMU,0.059375
270921572,Tracking_GrabImageMonocular_Track,16.863021
270921572,System_TrackMonocular_GrabImageMonocular,34.766146
270921572,System_TrackMonocular,36.605729
270921578,ORBextractor_ExtractORB_ComputePyramid,0.848958
270921587,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.759896
270921593,ORBextractor_ExtractORB_computeDescriptors,6.266666
270921593,Frame_Frame_ExtractORB,16.008333
270921594,Tracking_GrabImageMonocular_Frame,16.550000
270921594,Tracking_Track_PreintegrateIMU,0.059896
270921610,Tracking_GrabImageMonocular_Track,16.115625
270921610,System_TrackMonocular_GrabImageMonocular,32.913020
270921610,System_TrackMonocular,33.942708
270921618,ORBextractor_ExtractORB_ComputePyramid,1.076041
270921627,ORBextractor_ExtractORB_ComputeKeyPointsOctTree,8.439062
270921633,ORBextractor_ExtractORB_computeDescriptors,6.277604
